EAN,Color,PurchasePriceExclVAT,RecommendedPriceInclVAT,BrandName,Sell Price,Color,Offer ID
5712195048525,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195046972,Not Sure,"1599,97","4299,95",No Product Found,,Not Sure,No Offer ID
5712195046958,Not Sure,"1599,97","4299,95",No Product Found,,Not Sure,No Offer ID
5712195054120,Clear,"153,82","399,95",Nordic Nest,226,Clear,906fff88f2097d2a9be8c93fe6a0da3a
5712195054120,Clear,"153,82","399,95",Kitchentime,226,Clear,96450a0bd6c66ff8e533f84ef4094bf0
5712195054120,Clear,"153,82","399,95",Bagaren och Kocken,306,Clear,0f989ff21a3c2e66c65ac5d9256e679c
5712195054120,Clear,"153,82","399,95",Bagaren och Kocken,360,Clear,390fb7db662ae00ccde76c223bcd1e11
5712195036621,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195053642,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195053628,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195053154,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195053130,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195053116,Not Sure,"498,14","1279,95",No Product Found,,Not Sure,No Offer ID
5712195053093,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195053055,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195053031,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195049973,Nutmeg,"246,69","749,95",Lampemesteren,486,Nutmeg,f598d3008b4136da1a4d3321af9988dd
5712195049959,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195049935,Vanilla,"246,69","749,95",Lampemesteren,565,Vanilla,70a1683e8f4c26ad6d5b944604e27b3e
5712195049928,Brass,"246,12","649,95",Lampemesteren,389,Brass,f47f1311b08525d9d95c62d6b6ee1b16
5712195049928,Brass,"246,12","649,95",Lampemesteren,389,Brass,32e2fc42bd78187d4044ff3268f898d7
5712195043315,Anthracite,"172,00","522,00",Nordic Nest,522,Anthracite,5d100cdbaea0e7e432c8017a23594679
5712195043254,Not Sure,"369,00","1119,00",No Product Found,,Not Sure,No Offer ID
5712195046934,Red,"799,97","1999,95",Lampemesteren,1535,Red,25786eb81b7e7798075eb709f00b6885
5712195046910,Not Sure,"799,97","1999,95",No Product Found,,Not Sure,No Offer ID
5712195037963,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195052997,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195052973,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195052850,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195052836,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195052812,Not Sure,"1705,99","3929,95",No Product Found,,Not Sure,No Offer ID
5712195052638,Clay,"1003,31","2299,95",Lampemesteren,1845,Clay,fcb56861edd7251c86d491245679713d
5712195052614,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195052591,Not Sure,"1003,31","2299,95",No Product Found,,Not Sure,No Offer ID
5712195052508,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195052485,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195052461,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195052232,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195052218,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195052195,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195049904,Brushed,"246,12","649,95",Lampemesteren,389,Brushed,f47f1311b08525d9d95c62d6b6ee1b16
5712195049881,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195049744,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195043230,Not Sure,"369,00","1119,00",No Product Found,,Not Sure,No Offer ID
5712195043292,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195043278,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195037925,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195038977,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195046897,Nature,"799,97","1999,95",Lampemesteren,1995,Nature,0b52b792fd2f44cce0a393716c555f21
5712195045456,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195045432,Black,"676,89","1799,95",Bagaren och Kocken,879,Black,0f2133e8608e639d48b964aa54ee2883
5712195045418,Not Sure,"676,89","1799,95",No Product Found,,Not Sure,No Offer ID
5712195049751,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195041229,Nutmeg,"536,77","1289,95",Nordic Nest,1099,Nutmeg,b02718015bd4df44c9696e0d852b9db1
5712195041229,Nutmeg,"536,77","1289,95",Kitchentime,1099,Nutmeg,f0da2ec7e7ac91cea296b5b8da6d6823
5712195041205,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195038953,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195038779,Cloud,"172,28","529,95",Coolshop,520,Cloud,e9062995414f0f534abf2e481a7a73ef
5712195038779,Cloud,"172,28","529,95",Coolshop,520,Cloud,6a912b92fa4a4c5f8d466a091774ed65
5712195045364,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195045340,Black,"923,05","2499,95",Bagaren och Kocken,1234,Black,268eec3f79f1691a53a0070be88dcc97
5712195045326,Clay,"923,05","2499,95",Bagaren och Kocken,1234,Clay,94181c9c15ffd1cc8b4e5a1ab3c44133
5712195041120,Dark,"307,66","799,95",Bagaren och Kocken,680,Dark,f78525da6704a612f5396cb8575a6a3a
5712195041083,Dark,"492,28","1299,95",Bagaren och Kocken,871,Dark,f3440056e63f3812fd797e529146f94e
5712195041083,Dark,"492,28","1299,95",Nordic Nest,871,Dark,70bb46ca7f7f6d97f666789afb373f82
5712195041083,Dark,"492,28","1299,95",Kitchentime,871,Dark,7ba04a33a1ca118960e03e852a0167e4
5712195041045,Nature,"492,28","1299,95",Bagaren och Kocken,880,Nature,3e811f4719bc378a47e53943e2e014e1
5712195041045,Nature,"492,28","1299,95",Lampemesteren,905,Nature,432605fc9f0d586523ca0920b15669ce
5712195044268,Not Sure,"1225,34","3069,95",No Product Found,,Not Sure,No Offer ID
5712195038472,Cloud,"99,88","309,95",Coolshop,299,Cloud,db9827b88e885c67f553abcab06d23f0
5712195038755,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195044886,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195044862,Vanilla,"61,51","165,95",Nordic Nest,105,Vanilla,685ab3ecfb6ebcc9a36b3ac6b0e6a79d
5712195044862,Vanilla,"61,51","165,95",Kitchentime,105,Vanilla,6a3042591aefcb5914e0e7aee1817fcb
5712195044848,Olive,"61,51","165,95",Nordic Nest,91,Olive,aaea27eda1610e10e099c12d8fc4444e
5712195044848,Olive,"61,51","165,95",Kitchentime,91,Olive,f8d25b06bac4a35170d006cb82623bb7
5712195044800,Ice,"61,51","165,95",Nordic Nest,105,Ice,f568a43a9bae2f50325dfd8d480db983
5712195044800,Ice,"61,51","165,95",Kitchentime,105,Ice,29bb3067a5def47e4d5d8b2c4a6a2b05
5712195044763,Not Sure,"369,20","979,95",No Product Found,,Not Sure,No Offer ID
5712195044824,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195044749,Vanilla,"369,20","979,95",Nordic Nest,584,Vanilla,70f8344eb6fb3e1cb2b822820fa6306d
5712195044749,Vanilla,"369,20","979,95",Kitchentime,584,Vanilla,3bb97c256567082083af036efe3104af
5712195044725,Vanilla,"307,66","799,95",Nordic Nest,524,Vanilla,69831d7db1d9e03bd113252a44ca7d48
5712195044725,Vanilla,"307,66","799,95",Kitchentime,524,Vanilla,4fb8fb7286e87e0cee8d2e226e9d6ef3
5712195044701,Olive,"369,20","979,95",Nordic Nest,584,Olive,62afac781fd7fd64efbe43c6b702aabe
5712195044701,Olive,"369,20","979,95",Kitchentime,584,Olive,752a4b2030559878ab281f49b63cb511
5712195044688,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195044664,Ice,"369,20","979,95",Coolshop,949,Ice,1f1db3045fc0f08e65a70a515604e0ab
5712195044640,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195041021,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195044282,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195044305,Not Sure,"1225,34","3069,95",No Product Found,,Not Sure,No Offer ID
5712195038557,Not Sure,"44,50","139,95",No Product Found,,Not Sure,No Offer ID
5712195038533,Not Sure,"44,50","139,95",No Product Found,,Not Sure,No Offer ID
5712195038519,Not Sure,"61,51","165,95",No Product Found,,Not Sure,No Offer ID
5712195044206,Rose,"676,89","1799,95",Lampemesteren,1245,Rose,a10648be417ea884e384c7edee18df27
5712195043964,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195043926,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195043889,Nature,"184,58","499,95",Nordic Nest,447,Nature,9d2e4241e1bbff683a7c8f48e44f1ad9
5712195043889,Nature,"184,58","499,95",Kitchentime,447,Nature,86c369e1a0ed07777196d624ceb690ad
5712195043889,Nature,"184,58","499,95",Bagaren och Kocken,447,Nature,ea6a784aadba1f7a5a9e60c58643da12
5712195040963,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195040925,Amber,"676,89","1799,95",Nordic Nest,979,Amber,9714d1292da0461ff79f40ff3981e79b
5712195040925,Amber,"676,89","1799,95",Kitchentime,993,Amber,12cbdb0392dbb6d6fa2f66bb1f9d472d
5712195040864,Taupe,"246,69","749,95",Lampemesteren,565,Taupe,c64db12dbbb7428df314369570f533ed
5712195040864,Taupe,"246,69","749,95",Amazon,844.6,Taupe,bccbc9bcede0189bd200ec2df25d7cd0
5712195044329,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195049775,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195038496,Not Sure,"44,50","139,95",No Product Found,,Not Sure,No Offer ID
5712195037826,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195039769,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195043803,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195043780,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195040208,Not Sure,"587,52","1749,95",No Product Found,,Not Sure,No Offer ID
5712195040161,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195040123,Beige,"99,88","309,95",Bagaren och Kocken,238,Beige,e5a9962098ef2d939d68cf08b7523807
5712195040109,Nutmeg,"99,88","309,95",Bagaren och Kocken,238,Nutmeg,671edae249ef255c1589963a178b4d77
5712195040048,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195039981,Not Sure,"76,43","229,95",No Product Found,,Not Sure,No Offer ID
5712195039844,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195049737,Choko,"125,36","379,95",Nordic Nest,262,Choko,c30052c8452284d8d6997667729263e1
5712195049737,Choko,"125,36","379,95",Kitchentime,262,Choko,67576e41009a7392f0ba6891ac83b456
5712195049720,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195042394,Cherry,"1872,88","4299,95",Royal Design,4300,Cherry,05e4c4f1f9fa73de2ba35e6e04c7e592
5712195042394,Cherry,"1872,88","4299,95",Rum21,4300,Cherry,53e1fe92dfbef51faabb49cf8460a5ef
5712195041892,Not Sure,"184,58","499,95",No Product Found,,Not Sure,No Offer ID
5712195039752,Not Sure,"221,00","669,95",No Product Found,,Not Sure,No Offer ID
5712195039738,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195039714,Not Sure,"346,57","1059,95",No Product Found,,Not Sure,No Offer ID
5712195043742,Brown,"461,51","1299,95",Nordic Nest,654,Brown,a13334f8e8c33ca4b1d505c6bb8e46e5
5712195043742,Brown,"461,51","1299,95",Kitchentime,664,Brown,b63e9db76012c1005fc8bfa5c75cf7ba
5712195043704,Not Sure,"139,00","395,00",No Product Found,,Not Sure,No Offer ID
5712195039806,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195039783,Beige,"307,66","799,95",Amazon,695.02,Beige,4096ea8ca2d9a77ac0b7e34416c23968
5712195039783,Beige,"307,66","799,95",Kids-World,769.95,Beige,86ea936cacfdd735aa92f72bc1c857d3
5712195041700,Dusty,"196,00","599,95",Coolshop,368,Dusty,98f30dbc5eef9d28105d16599a6c04b4
5712195041700,Dusty,"196,00","599,95",Amazon,437.88,Dusty,4a9c096db0b928c1ffac010ef5f2201b
5712195041687,White,"246,12","649,95",Sleepo,359,White,8b8e3303f85e45b384443752871ecad6
5712195041687,White,"246,12","649,95",Lampemesteren,455,White,e1cf7aaa74f13cf5c658e98bda9a3fbf
5712195041663,Caramel,"246,12","649,95",Lampemesteren,650,Caramel,90ee719017687e7e927181584f30e08f
5712195041564,Not Sure,"1225,34","3069,95",No Product Found,,Not Sure,No Offer ID
5712195041540,Clay,"734,71","2249,95",Royal Design,1125,Clay,d59fe116b5e6350ca0f49ce5224dd7dd
5712195041540,Clay,"734,71","2249,95",Rum21,1125,Clay,a9e5804780a3522e7a5b3f2513314004
5712195039707,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195039691,Not Sure,"221,00","669,95",No Product Found,,Not Sure,No Offer ID
5712195039677,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195043346,Not Sure,"139,00","395,00",No Product Found,,Not Sure,No Offer ID
5712195038670,Cloud,"172,28","529,95",Coolshop,520,Cloud,e9062995414f0f534abf2e481a7a73ef
5712195038670,Cloud,"172,28","529,95",Coolshop,520,Cloud,6a912b92fa4a4c5f8d466a091774ed65
5712195039332,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195039219,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195039196,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195039158,Not Sure,"270,16","829,95",No Product Found,,Not Sure,No Offer ID
5712195041502,Not Sure,"1055,00","2449,95",No Product Found,,Not Sure,No Offer ID
5712195041441,Not Sure,"1055,00","2449,95",No Product Found,,Not Sure,No Offer ID
5712195049867,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195039653,Not Sure,"346,57","1049,95",No Product Found,,Not Sure,No Offer ID
5712195039646,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195039639,Not Sure,"221,00","669,95",No Product Found,,Not Sure,No Offer ID
5712195038656,Caramel,"172,28","529,95",Coolshop,520,Caramel,e9062995414f0f534abf2e481a7a73ef
5712195038656,Caramel,"172,28","529,95",Royal Design,530,Caramel,7b298d39bafb794ff50518732994004c
5712195038632,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195038595,Not Sure,"233,82","629,95",No Product Found,,Not Sure,No Offer ID
5712195039110,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195039097,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195039059,Not Sure,"49,00","139,95",No Product Found,,Not Sure,No Offer ID
5712195049836,Not Sure,"153,82","399,95",No Product Found,,Not Sure,No Offer ID
5712195049812,Not Sure,"110,74","299,95",No Product Found,,Not Sure,No Offer ID
5712195039592,Not Sure,"149,00","449,95",No Product Found,,Not Sure,No Offer ID
5712195039585,Not Sure,"221,00","669,95",No Product Found,,Not Sure,No Offer ID
5712195039615,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195039608,Not Sure,"346,57","1059,95",No Product Found,,Not Sure,No Offer ID
5712195038571,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195039547,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195039776,Not Sure,"346,57","1059,95",No Product Found,,Not Sure,No Offer ID
5712195034856,Not Sure,"10769,19","21599,95",No Product Found,,Not Sure,No Offer ID
5712195034832,Not Sure,"13846,12","27999,95",No Product Found,,Not Sure,No Offer ID
5712195034696,Not Sure,"346,57","1049,95",No Product Found,,Not Sure,No Offer ID
5712195038731,Caramel,"246,69","749,95",Royal Design,450,Caramel,361aadcef6c44c0a82e5af22b145e7ae
5712195038717,Not Sure,"307,66","799,95",No Product Found,,Not Sure,No Offer ID
5712195038458,Cloud,"99,88","309,95",Royal Design,124,Cloud,a2e523e3a4349933e2aa4b34405d1ad4
5712195038458,Cloud,"99,88","309,95",Coolshop,299,Cloud,d4da8e083826f22ffb64ddb9be2f0813
5712195038434,Caramel,"99,88","309,95",Royal Design,310,Caramel,ef7be071cdc518672c0bae390e3f035a
5712195038410,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195038120,Not Sure,"35,00","109,95",No Product Found,,Not Sure,No Offer ID
5712195038007,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195034672,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195034634,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195034535,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195038694,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195028787,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195038373,Not Sure,"123,05","329,95",No Product Found,,Not Sure,No Offer ID
5712195038359,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195034498,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195034474,Not Sure,"75,00","259,95",No Product Found,,Not Sure,No Offer ID
5712195034436,Not Sure,"160,50","409,95",No Product Found,,Not Sure,No Offer ID
5712195028701,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195028664,White,"125,36","379,95",Coolshop,292,White,ae3c7f0b32f7a6ba639ea505a5be3e77
5712195038335,Cloud,"49,00","199,95",Coolshop,169,Cloud,200c537b63948ae66a1142ebfe85f471
5712195038311,Not Sure,"79,97","219,95",No Product Found,,Not Sure,No Offer ID
5712195038298,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195036102,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195032579,Not Sure,"177,50","499,95",No Product Found,,Not Sure,No Offer ID
5712195032531,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195037864,Not Sure,"1003,31","2299,95",No Product Found,,Not Sure,No Offer ID
5712195034412,Not Sure,"160,50","409,95",No Product Found,,Not Sure,No Offer ID
5712195034399,Not Sure,"160,50","409,95",No Product Found,,Not Sure,No Offer ID
5712195028626,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195028565,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195036065,Not Sure,"734,71","2249,95",No Product Found,,Not Sure,No Offer ID
5712195037161,Optic,"734,71","2249,95",Lampemesteren,2385,Optic,482ae27ae11292da8bd31f07a903b412
5712195037161,Optic,"734,71","2249,95",Designlite,2385,Optic,e77634ea55bb6a19917525415092ca5f
5712195035983,White,"1871,47","4629,95",Lampemesteren,3590,White,590127a9e10a3e98d98c9737641a4df7
5712195035983,White,"1871,47","4629,95",Designlite,3590,White,0f87d53ce043c7fd864db809c57f88c6
5712195037840,Not Sure,"1137,09","2599,95",No Product Found,,Not Sure,No Offer ID
5712195032203,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195040185,Not Sure,"785,00","2389,00",No Product Found,,Not Sure,No Offer ID
5712195034368,Multi,"172,28","529,95",Sleepo,261,Multi,d45006c4d57bfd30995b1b8b123b94ca
5712195034368,Multi,"172,28","529,95",Nordic Nest,320,Multi,871dbc031b5f13ebb466cfeb440bf9f8
5712195034368,Multi,"172,28","529,95",Kitchentime,325,Multi,fca736d1ae8be0686f6498fb80db23d2
5712195028527,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195035945,Black,"1871,47","4629,95",Lampemesteren,3590,Black,cb6a0a698ae19c6df62c9e528afdcb35
5712195035945,Black,"1871,47","4629,95",Designlite,3590,Black,dd5f8f5de3ba155d611ef52b719cb115
5712195037123,Optic,"1871,47","4629,95",Lampemesteren,3590,Optic,fd017a31c160fe260509da86f00c4896
5712195037123,Optic,"1871,47","4629,95",Designlite,3590,Optic,1c13091b54c19672acea8ace1f92c325
5712195035907,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195032050,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195032012,Not Sure,"73,39","219,95",No Product Found,,Not Sure,No Offer ID
5712195034344,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195034320,Multi,"172,28","529,95",Sleepo,313,Multi,9242a207a3f98611894d3b7d4a31bee2
5712195034306,Not Sure,"172,00","522,00",No Product Found,,Not Sure,No Offer ID
5712195028480,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195028442,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195028404,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195035884,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195035860,Not Sure,"246,12","649,95",No Product Found,,Not Sure,No Offer ID
5712195035761,Not Sure,"246,69","749,95",No Product Found,,Not Sure,No Offer ID
5712195031978,Caramel,"307,66","799,95",Coolshop,549,Caramel,3a0f3907b3781aa2aefb0ceb46fb0d28
5712195031978,Caramel,"307,66","799,95",Lampemesteren,565,Caramel,2b1ccce8561ed313d257584962de633e
5712195031954,Dusty,"246,69","749,95",Coolshop,549,Dusty,024cf890200031105c134e6285d25eaa
5712195031930,White,"307,66","799,95",Lampemesteren,565,White,9af9ad15388c81d733b1834c6813278c
5712195031930,White,"307,66","799,95",Coolshop,576,White,672a6b45ce16e3676e34f5a59df53652
5712195034283,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195034276,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195034238,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195028367,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195028329,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195035709,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195024130,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195031893,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195031879,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195031855,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195034214,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195033989,Not Sure,"49,00","199,95",No Product Found,,Not Sure,No Offer ID
5712195028305,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195028268,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195028220,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195021740,Dark,"276,89","699,95",Nordic Nest,472,Dark,44dfd270da4487ec2ac885c7e68225b2
5712195021740,Dark,"276,89","699,95",Kitchentime,472,Dark,ea120f3d0e54f3a5a4d848b4909ce9ce
5712195021740,Dark,"276,89","699,95",Bagaren och Kocken,472,Dark,841761e8c8b5fa9e76f889f4216b16b6
5712195021702,Nature,"276,89","699,95",Bagaren och Kocken,680,Nature,547cf159dc0d8144d92005466f794f9f
5712195031770,Not Sure,"3210,67","7499,95",No Product Found,,Not Sure,No Offer ID
5712195031480,Beige,"307,66","799,95",Kids-World,769.95,Beige,46259134ccfaef8c520f874925dfa1d3
5712195031220,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195033965,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195033804,Not Sure,"536,77","1289,95",No Product Found,,Not Sure,No Offer ID
5712195033828,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195027735,Not Sure,"1107,66","2999,95",No Product Found,,Not Sure,No Offer ID
5712195028183,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195028145,Not Sure,"59,13","179,95",No Product Found,,Not Sure,No Offer ID
5712195026479,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195028961,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195028947,Not Sure,"196,00","599,00",No Product Found,,Not Sure,No Offer ID
5712195031206,Not Sure,"125,36","379,95",No Product Found,,Not Sure,No Offer ID
5712195029302,Not Sure,"221,22","679,95",No Product Found,,Not Sure,No Offer ID
5712195031640,Silver,"196,00","599,95",Amazon,492.82,Silver,a4598cc400b83f92285dac07ddb3ec04
5712195031640,Silver,"196,00","599,95",Nordic Nest,589,Silver,b173764a36e519319853f6837ed0af07
5712195031640,Silver,"196,00","599,95",Coolshop,589,Silver,e5daee648fdc0527cc574c088ce7e425
5712195027674,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195027612,Not Sure,"1107,66","2999,95",No Product Found,,Not Sure,No Offer ID
5712195027551,Not Sure,"137,58","419,95",No Product Found,,Not Sure,No Offer ID
5712195028121,Not Sure,"196,00","599,95",No Product Found,,Not Sure,No Offer ID
5712195028084,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195028060,Not Sure,"125,36","389,95",No Product Found,,Not Sure,No Offer ID
5712195025069,Not Sure,"295,63","899,95",No Product Found,,Not Sure,No Offer ID
5712195026431,Not Sure,"196,00","599,00",No Product Found,,Not Sure,No Offer ID
5712195029203,Not Sure,"117,20","249,95",No Product Found,,Not Sure,No Offer ID
5712195029166,Not Sure,"150,83","459,95",No Product Found,,Not Sure,No Offer ID
5712195027537,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195027490,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195027452,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
5712195028022,Dark,"125,36","389,95",Coolshop,75,Dark,818484548761417c75cddd4af2c90061
5712195028008,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195027964,Not Sure,"99,88","309,95",No Product Found,,Not Sure,No Offer ID
5712195021627,Not Sure,"881,89","2299,95",No Product Found,,Not Sure,No Offer ID
5712195025328,Not Sure,"553,82","1499,95",No Product Found,,Not Sure,No Offer ID
5712195021566,Not Sure,"1003,31","2299,95",No Product Found,,Not Sure,No Offer ID
5712195021450,Not Sure,"172,28","529,95",No Product Found,,Not Sure,No Offer ID
5712195029142,Not Sure,"493,38","1499,95",No Product Found,,Not Sure,No Offer ID
5712195028923,Not Sure,"825,96","1969,95",No Product Found,,Not Sure,No Offer ID
5712195028800,Not Sure,"117,20","359,95",No Product Found,,Not Sure,No Offer ID
