Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Quantity,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
635_GUNGDOT_1914,STARMARK GRIPCORD DURAFOAM BALL LOOP M 7x7x32CM,"Praktiskt taget oförstörbar boll med lättgreppad snodd eller ögla.<br>En boll som klarar allt - Perfekt för apportlek eller dragkamp, och den flyter i vatten.
Testad för tuffa hundar! - Bollen är starkare än gummi med ny, mer hållbar snodd.
Lätt grepp - Gummibelagd sladd är bekväm och lätt att greppa i handen.
Säker för tänder och tandkött - Bollen är mjuk och säker för tänder och tandkött och säkrare än en tennisboll.<br>",STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1914,873199004780,100,shopify,126,deny,manual,112.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1914.jpg,1,active
635_GUNGDOT_1916,"STARMARK GRIPCORD DURAFOAM BALL LOOP M/L 9x9x34,5CM",<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1916,873199004766,100,shopify,106,deny,manual,150.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1916.jpg,1,active
635_GUNGDOT_1920,"STARMARK SNAPPER TRAPPER TIRE M 10x10x3,5",<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1920,873199004629,100,shopify,64,deny,manual,109.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1920.jpg,1,active
635_GUNGDOT_1922,STARMARK SNAPPER TRAPPER TIRE L 14x14x5CM,<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1922,873199004612,100,shopify,70,deny,manual,189.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1922.jpg,1,active
635_GUNGDOT_1924,"STARMARK SNAPPER TRAPPER VENUS M 5x5x7,5CM",<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1924,873199004643,100,shopify,72,deny,manual,95.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1924.jpg,1,active
635_GUNGDOT_1926,"STARMARK SNAPPER TRAPPER VENUS L 7,5x7,5x10,5CM",<br><br>,STARMARK,Hund,Aktivering,"STARMARK, Hund, Aktivering",True,Title,Default Title,635.GUNGDOT.1926,873199004636,100,shopify,63,deny,manual,144.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1926.jpg,1,active
636_GUNGDOT_0244,KLICKER STARMARK,<br><br>,STARMARK,Hund,"Agility, Bruks","STARMARK, Hund, Agility, Bruks",True,Title,Default Title,636.GUNGDOT.0244,873199000409,100,shopify,159,deny,manual,40.6,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A636.0244.jpg,1,active
636_GUNGDOT_0246,KLICKER STARMARK DELUXE,"Ergonomisk och konsekvent träningsklicker med handledsrem<br>Vetenskaplig metod för säker och enkel träning
Upphöjd knapp som är lätt att hitta och trycka på
Klicker i rostfritt stål som inte rostar
Inkluderar handledsrem
Steg-för-steg snabbstartsguide ingår<br>",STARMARK,Hund,"Agility, Bruks","STARMARK, Hund, Agility, Bruks",True,Title,Default Title,636.GUNGDOT.0246,873199001215,100,shopify,116,deny,manual,49.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A636.0246.jpg,1,active
636_GUNGDOT_0700,STARMARK PRO-TRAINING TREAT POUCH,"Håll belöningen nära till hands<br>Rundade hörnen för att godiset inte ska kunna ""gömma sig""
Dragkedja på fickan i fram
Justerbart bälte
Bältesclip
Nätfickor på sidorna<br>",STARMARK,Hund,Ingen underkategori,"STARMARK, Hund, Ingen underkategori",True,Title,Default Title,636.GUNGDOT.0700,873199002502,100,shopify,27,deny,manual,165.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A636.0700.jpg,1,active
C_635_GUNGDOT_1420-1424,STARMARK GROOVY BALL LILA,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1420-1424,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1420.jpg,1,active
C_635_GUNGDOT_1430-1434,STARMARK TREAT WHEELER SVART,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1430-1434,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1430.jpg,1,active
C_635_GUNGDOT_1440-1444,STARMARK DISPENSING JACK,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1440-1444,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1440.jpg,1,active
C_635_GUNGDOT_1450-1454,STARMARK DISPENSING TETRA FLEX,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1450-1454,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1450.jpg,1,active
C_635_GUNGDOT_1500-1504,STARMARK BACON BALLS,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1500-1504,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1500.jpg,1,active
C_635_GUNGDOT_1510-1514,STARMARK BOB A LOT AKTIVITETSLEKSAK,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1510-1514,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1510.jpg,1,active
C_635_GUNGDOT_1540-1544,STARMARK FUNBALL GRÖN,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1540-1544,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1540.jpg,1,active
C_635_GUNGDOT_1558-1564,STARMARK FOAM BOLL BLÅ,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1558-1564,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1558.jpg,1,active
C_635_GUNGDOT_1559-1563,STARMARK FOAM BOLL LILA,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1559-1563,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1559.jpg,1,active
C_635_GUNGDOT_1574-1576,STARMARK FOAM BACON FRISBEE,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1574-1576,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1574.jpg,1,active
C_635_GUNGDOT_1578-1579,STARMARK FOAM BALL BACON,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1578-1579,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1578.jpg,1,active
C_635_GUNGDOT_1670-1672,STARMARK BEND-E BRANCH,<br><br>,Ingen varumärke,Ingen kategori,Aktivering,"Ingen varumärke, Ingen kategori, Aktivering",True,Title,Default Title,C.635.GUNGDOT.1670-1672,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A635.1670.jpg,1,active
C_705_GUNGDOT_0400-0420,KATTDÖRR MAGNET STAYWELL 400-SERIEN,<br><br>,Ingen varumärke,Ingen kategori,Dörrar,"Ingen varumärke, Ingen kategori, Dörrar",True,Title,Default Title,C.705.GUNGDOT.0400-0420,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.0400.jpg,1,active
C_705_GUNGDOT_0600-0660,HUND/KATTDÖRR 600-SERIEN ALUMINIUM VIT,<br><br>,Ingen varumärke,Ingen kategori,Dörrar,"Ingen varumärke, Ingen kategori, Dörrar",True,Title,Default Title,C.705.GUNGDOT.0600-0660,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.0600.jpg,1,active
C_705_GUNGDOT_0602-0662,DÖRRAR TILL 600-SERIEN ALUMINIUM,<br><br>,Ingen varumärke,Ingen kategori,Reservdelar,"Ingen varumärke, Ingen kategori, Reservdelar",True,Title,Default Title,C.705.GUNGDOT.0602-0662,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.0602.jpg,1,active
C_705_GUNGDOT_0715-0777,HUND/KATTDÖRR 700-SERIEN,<br><br>,Ingen varumärke,Ingen kategori,Dörrar,"Ingen varumärke, Ingen kategori, Dörrar",True,Title,Default Title,C.705.GUNGDOT.0715-0777,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.0715.jpg,1,active
C_705_GUNGDOT_0810-0814,HUND/KATTDÖRR EXTREME WEATHER,<br><br>,Ingen varumärke,Ingen kategori,Dörrar,"Ingen varumärke, Ingen kategori, Dörrar",True,Title,Default Title,C.705.GUNGDOT.0810-0814,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.0810.jpg,1,active
C_705_GUNGDOT_0830-0834,SNAP-ON PANEL EXTREME WEATHER,<br><br>,Ingen varumärke,Ingen kategori,Reservdelar,"Ingen varumärke, Ingen kategori, Reservdelar",True,Title,Default Title,C.705.GUNGDOT.0830-0834,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.0830.jpg,1,active
C_705_GUNGDOT_0917-0932,KATTDÖRR 4-VÄGS VIT,<br><br>,Ingen varumärke,Ingen kategori,Dörrar,"Ingen varumärke, Ingen kategori, Dörrar",True,Title,Default Title,C.705.GUNGDOT.0917-0932,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.0917.jpg,1,active
C_705_GUNGDOT_1070-1072,HUSDJURSDÖRR SMART DOOR ELECTRONIC,<br><br>,Ingen varumärke,Ingen kategori,Dörrar,"Ingen varumärke, Ingen kategori, Dörrar",True,Title,Default Title,C.705.GUNGDOT.1070-1072,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A705.1070.jpg,1,active
718_GUNGDOT_4030,PISS OFF NATURELL 750ML,Spray för doft- och fläckborttagning av djurkiss.<br>Naturell doft<br>,STRANDBODARNA,Ingen kategori,Preparat,"STRANDBODARNA, Ingen kategori, Preparat",True,Title,Default Title,718.GUNGDOT.4030,5701698391269,100,shopify,1038,deny,manual,87.5,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A718.4030.jpg,1,active
C_718_GUNGDOT_3000-4005,PISS OFF CITRUS,<br><br>,Ingen varumärke,Ingen kategori,Preparat,"Ingen varumärke, Ingen kategori, Preparat",True,Title,Default Title,C.718.GUNGDOT.3000-4005,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A718.4000.jpg,1,active
C_718_GUNGDOT_4010-4015,PISS OFF LAVENDEL,<br><br>,Ingen varumärke,Ingen kategori,Preparat,"Ingen varumärke, Ingen kategori, Preparat",True,Title,Default Title,C.718.GUNGDOT.4010-4015,,100,shopify,10000,deny,manual,-1.4,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A718.4010.jpg,1,active
721_GUNGDOT_0002,PLAQUEOFF ANIMAL CAT 40GR,"Kosttillskott som minskar plack och tandsten<br>Förbättrar dålig andedräkt
Resultat inom 3-8 veckor
100% naturligt<br>",SWEDENCARE,Katt,Ingen underkategori,"SWEDENCARE, Katt, Ingen underkategori",True,Title,Default Title,721.GUNGDOT.0002,7350021301116,100,shopify,63,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0002.jpg,1,active
721_GUNGDOT_0041,PLAQUEOFF DENTAL BITES CAT 60GR,"Den perfekta belöningen för den hälsomedvetna kattägaren<br>Innehåller A.N ProDen™
Motverkar plack, tandsten och dålig andedräkt
Inget tillsatt socker, konstgjorda konserveringsmedel eller färgämnen<br>",SWEDENCARE,Katt,Ingen underkategori,"SWEDENCARE, Katt, Ingen underkategori",True,Title,Default Title,721.GUNGDOT.0041,7350055513295,100,shopify,307,deny,manual,81.9,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0041.jpg,1,active
721_GUNGDOT_0044,PLAQUEOFF DENTAL BONES BACON,"Hälsosamma tuggben med baconsmak<br>Mjukar upp befintlig tandsten
Förhindrar att plack bildas
Skrapar bort plack & tandsten<br>",SWEDENCARE,Hund,Tillskott,"SWEDENCARE, Hund, Tillskott",True,Title,Default Title,721.GUNGDOT.0044,7350055513462,100,shopify,176,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0044.jpg,1,active
721_GUNGDOT_0045,PLAQUEOFF DENTAL BONES CHICKEN&PUMPKIN,"Hälsosamma tuggben med kyckling- och pumpasmak<br>Mjukar upp befintlig tandsten
Förhindrar att plack bildas
Skrapar bort plack & tandsten<br>",SWEDENCARE,Hund,Tillskott,"SWEDENCARE, Hund, Tillskott",True,Title,Default Title,721.GUNGDOT.0045,7350055513479,100,shopify,52,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0045.jpg,1,active
721_GUNGDOT_0046,PLAQUEOFF DENTAL BONES VEGETABLE,"Hälsosamma tuggben på veganskt recept<br>Mjukar upp befintlig tandsten
Förhindrar att plack bildas
Skrapar bort plack & tandsten<br>",SWEDENCARE,Hund,Tillskott,"SWEDENCARE, Hund, Tillskott",True,Title,Default Title,721.GUNGDOT.0046,7350055513424,100,shopify,197,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0046.jpg,1,active
721_GUNGDOT_0047,PLAQUEOFF DENTAL BONES TURKEY&CRANBERRY,Hälsosamma tuggben på med smak av kalkon och tranbär<br><br>,SWEDENCARE,Hund,Tillskott,"SWEDENCARE, Hund, Tillskott",True,Title,Default Title,721.GUNGDOT.0047,7350055513486,100,shopify,68,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0047.jpg,1,active
721_GUNGDOT_0048,PRODEN PLAQUEOFF MINI DENTAL BONES VEGETABLE,"Tuggben utvecklat för små hundraser<br>Innehåller den 100% naturliga och kliniskt bevisade alg ingrediensen A.N ProDen®
Mjukar upp befintlig tandsten och förhindrar att ny plack bildas
Formen skrapar bort plack och tandsten
Omega 3 och 6 fettsyror samt antioxidanter som stödjer immunförsvaret
Gjort på ett veganskt recept med probiotika<br>",SWEDENCARE,Hund,Tillskott,"SWEDENCARE, Hund, Tillskott",True,Title,Default Title,721.GUNGDOT.0048,7350055513530,100,shopify,58,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0048.jpg,1,active
721_GUNGDOT_0049,PRODEN PLAQUEOFF MINI DENTAL BONES VEGETABLE BLUEBERRY,"Tuggben utvecklat för små hundraser<br>Innehåller den 100% naturliga och kliniskt bevisade alg ingrediensen A.N ProDen®
Mjukar upp befintlig tandsten och förhindrar att ny plack bildas
Formen skrapar bort plack och tandsten
Omega 3 och 6 fettsyror samt antioxidanter som stödjer immunförsvaret
Gjort på ett veganskt recept med probiotika<br>",SWEDENCARE,Hund,Tillskott,"SWEDENCARE, Hund, Tillskott",True,Title,Default Title,721.GUNGDOT.0049,7350055513561,100,shopify,88,deny,manual,168.0,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0049.jpg,1,active
721_GUNGDOT_0128,WRAP A  PILL 119GR,"Underlättar när du ska ge tabletter<br>Mycket aptitlig pasta
Servera ur hand eller i maten
En burk räcker till cirka 59 tabletter<br>",SWEDENCARE,Katt,Tillskott,"SWEDENCARE, Katt, Tillskott",True,Title,Default Title,721.GUNGDOT.0128,7350055513387,100,shopify,152,deny,manual,151.2,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0128.jpg,1,active
721_GUNGDOT_0130,KALM AID 250ML,"Kosttillskott som hjälper till att lugna mindre djur under perioder av stress och ångest<br>Hjälper till att bibehålla lugn och avkoppling
Kan även användas för att hantera långsiktiga beteendeproblem
Grönt te är en källa till L-tleanin och i kombination med L-tryptofan tillför de essentiella aminosyrorna som hjälper till att stimulera produktionen av serotonin.<br>",SWEDENCARE,Hund,Preparat,"SWEDENCARE, Hund, Preparat",True,Title,Default Title,721.GUNGDOT.0130,5391475000790,100,shopify,182,deny,manual,133.7,True,True,https://d27ahaa1qqlr90.cloudfront.net/fit-in/800x800/filters:fill(white):background_color(white):etag(dbc615135ce66d2f4631539c9b2b58a4):format(jpeg)/imazo/_mcpict/A721.0130.jpg,1,active
